Choice,Choice2,Amount,AdviceVar1,GambleAdviceNum,GambleAdviceType,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,instructions.started,instructions.stopped,space.keys,space.rt,space.started,space.stopped,chooseInst.started,chooseInst.stopped,Ad1.started,Ad1.stopped,Ad2.started,Ad2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Ad1pic.started,Ad1pic.stopped,Ad2pic.started,Ad2pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,iSi.started,iSi.stopped,receiveMoneyPicture.started,receiveMoneyPicture.stopped,ISI2.started,ISI2.stopped,ChoicePic.started,ChoicePic.stopped,response.keys,response.started,response.stopped,yesNo.started,yesNo.stopped,ask.started,ask.stopped,getAdv.started,getAdv.stopped,textForCode.started,textForCode.stopped,blank.started,blank.stopped,ChoicePic2.started,ChoicePic2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,checkL1.started,checkL1.stopped,checkR1.started,checkR1.stopped,response.rt,EndPrac.started,EndPrac.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,endText.started,endText.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,age,gender (0=male, 1 = female, 2 = other),date,expName,psychopyVersion,frameRate
Pictures/IA25_L10.bmp,Pictures/IA25_L10.bmp,Pictures/IA25.bmp,"Dont be afraid to take the risk!""""",1,risk,,,,,1,0,1,0,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.175974,None,1273.197969,1274.718644,1274.701937,None,1276.272742,None,1,1278.227899,None,1278.227899,None,1278.227899,None,1278.729222,None,1278.729222,1279.731858,1280.834769,None,1280.834769,None,left,0.615047066,1280.834769,None,1281.486482,1282.840049,None,None,0.373926448,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G80.bmp,Pictures/IA100_G80.bmp,Pictures/IA100.bmp,"Why not gamble?""""",1,risk,,,,,1,0,1,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.85676,None,1284.912181,1286.416145,1286.399437,None,1287.953528,None,1,1289.908686,None,1289.908686,None,1289.908686,None,1290.877906,None,1290.877906,1291.880545,1292.983461,None,1292.983461,None,left,0.330356927,1292.983461,None,1293.351089,1294.988738,None,None,0.869133157,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G40.bmp,Pictures/IA100_G40.bmp,Pictures/IA100.bmp,"Try your luck and gamble!""""",1,risk,,,,,1,0,1,0,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.00545,None,1297.027447,1298.548121,1298.531414,None,1300.102218,None,2,1302.057373,None,1302.057373,None,1302.057373,None,None,None,None,None,1302.658961,None,1302.658961,None,left,0.294865335,1302.658961,None,1302.993171,1304.647536,None,None,0.448446957,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_L60.bmp,Pictures/IA100_L60.bmp,Pictures/IA100.bmp,"You'd have a lot to lose",0,safe,,,,,1,0,1,0,0,16,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.664238,None,1306.686239,1308.206912,1308.190208,None,1309.76101,None,2,1311.71617,None,1311.71617,None,1311.71617,None,None,None,None,None,1312.451441,None,1312.451441,None,left,0.254392242,1312.451441,None,1312.752226,1314.456718,None,None,0.565655618,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G60.bmp,Pictures/IA100_G60.bmp,Pictures/IA100.bmp,"Be cautious",0,safe,,,,,1,0,1,0,0,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.473429,None,1316.495428,1318.016102,1317.999393,None,1319.553493,None,2,1321.525354,None,1321.525354,None,1321.525354,None,None,None,None,None,1322.093525,None,1322.093525,None,left,0.228303422,1322.093525,None,1322.360889,1324.0988,None,None,0.388473263,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA75_L45.bmp,Pictures/IA75_L45.bmp,Pictures/IA75.bmp,"Don't gamble for this one",0,safe,,,,,1,0,1,0,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.11551,None,1326.137524,1327.658183,1327.641475,None,1329.195569,None,2,1331.167436,None,1331.167436,None,1331.167436,None,None,None,None,None,1331.902704,None,1331.902704,None,left,0.555116057,1331.902704,None,1332.504288,1333.907987,None,None,0.562393215,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_L20.bmp,Pictures/IA50_L20.bmp,Pictures/IA50.bmp,"Certainty is boring",1,risk,,,,,1,0,1,0,0,19,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.924699,None,1335.9467,1337.46737,1337.450666,None,1339.004758,None,1,1340.976622,None,1340.976622,None,1340.976622,None,1341.778736,None,1341.778736,1342.781376,1343.884293,None,1343.884293,None,left,1.053517613,1343.884293,None,1344.987192,None,None,None,0.673218685,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.056679,None,return,10.0411357,1346.056679,None,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_G10.bmp,Pictures/IA25_G10.bmp,Pictures/IA25.bmp,"What's life without a little risk?""""",1,risk,,,,,2,0,2,0,0,0,0,15,,,,,,,,,,,,,1356.250211,None,1356.250211,None,1356.250211,None,left,2.319599141,1356.250211,None,1356.250211,None,1356.250211,None,return,3.6553933,1356.250211,None,1359.959989,None,1361.965275,1363.485949,1363.469242,None,1365.006627,None,2,1366.978491,None,1366.978491,None,1366.978491,None,None,None,None,None,1368.298638,None,1368.298638,None,left,0.271181495,1368.298638,None,1368.616152,1370.287208,None,None,1.1433349,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G20.bmp,Pictures/IA100_G20.bmp,Pictures/IA100.bmp,"Go ahead and gamble!""""",1,risk,,,,,2,0,2,0,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.30392,None,1372.325915,1373.846589,1373.829883,None,1375.383981,None,2,1377.355808,None,1377.355808,None,1377.355808,None,None,None,None,None,1378.040981,None,1378.040981,None,left,0.136836437,1378.040981,None,1378.224813,1380.029554,None,None,0.534012288,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA110_55_G95p.bmp,Pictures/IA110_55_G95p.bmp,Pictures/IA110.bmp,"Take a chance!""""",1,risk,,,,,2,0,2,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.046264,None,1382.084974,1383.588934,1383.57223,None,1385.159756,None,1,1387.09819,None,1387.09819,None,1387.09819,None,1387.716484,None,1387.716484,1388.719122,1389.838745,None,1389.838745,None,left,1.163071001,1389.838745,None,1391.041915,None,None,None,0.527636927,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_L5.bmp,Pictures/IA25_L5.bmp,Pictures/IA25.bmp,"It would be smarter to choose the safe option.""""",0,safe,,,,,2,0,2,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.860737,None,1393.882736,1395.403408,1395.386702,None,1396.9408,None,2,1398.912667,None,1398.912667,None,1398.912667,None,None,None,None,None,1400.583733,None,1400.583733,None,right,0.410081526,1400.583733,None,None,None,1401.034934,1402.572302,1.497157808,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_G10.bmp,Pictures/IA50_G10.bmp,Pictures/IA50.bmp,"Go with the safe option here!""""",0,safe,,,,,2,0,2,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.589015,None,1404.611012,1406.131684,1406.114977,None,1407.618941,None,1,1409.640937,None,1409.640937,None,1409.640937,None,1410.693679,None,1410.693679,1411.696351,1412.799264,None,1412.799264,None,left,0.874554863,1412.799264,None,1413.71835,1414.787835,None,None,0.944889404,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA80_40_G95p.bmp,Pictures/IA80_40_G95p.bmp,Pictures/IA80.bmp,"Think of the payoff",1,risk,,,,,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.804551,None,1416.826544,1418.347215,1418.330508,None,1419.851179,None,1,1421.856468,None,1421.856468,None,1421.856468,None,1422.758846,None,1422.758846,1423.761486,1424.864396,None,1424.864396,None,left,0.43342781,1424.864396,None,1425.332293,1426.869677,None,None,0.785380939,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA75_L60.bmp,Pictures/IA75_L60.bmp,Pictures/IA75.bmp,"Why not take the gamble?""""",1,risk,,,,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.886388,None,1428.908386,1430.429059,1430.412352,None,1431.983159,None,1,1433.938312,None,1433.938312,None,1433.938312,None,1435.041217,None,1435.041217,1436.043857,1437.146777,None,1437.146777,None,left,1.063025919,1437.146777,None,1438.249672,None,None,None,0.999508823,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_L30.bmp,Pictures/IA50_L30.bmp,Pictures/IA50.bmp,"Take a leap",1,risk,,,,,2,0,2,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.168762,None,1441.190761,1442.694722,1442.678014,None,1444.24882,None,1,1446.22069,None,1446.22069,None,1446.22069,None,1447.089641,None,1447.089641,1448.092285,1449.195197,None,1449.195197,None,left,0.910631547,1449.195197,None,1450.147712,1451.183764,None,None,0.725133205,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_L20.bmp,Pictures/IA50_L20.bmp,Pictures/IA50.bmp,"Certainty is boring",1,risk,,,,,2,0,2,0,0,8,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.200474,None,1453.222472,1454.726435,1454.709725,None,1456.2304,None,1,1458.252401,None,1458.252401,None,1458.252401,None,1458.686847,None,1458.686847,1459.689513,1460.825896,None,1460.825896,None,right,0.551928493,1460.825896,None,None,None,1461.427459,1462.814433,0.333420217,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_G40.bmp,Pictures/IA50_G40.bmp,Pictures/IA50.bmp,"It would probably be best to play it safe.""""",0,safe,,,,,2,0,2,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.831203,None,1464.869836,1466.390509,1466.373806,None,1467.91119,None,1,1469.883053,None,1469.883053,None,1469.883053,None,1470.651747,None,1470.651747,1471.654382,1472.774005,None,1472.774005,None,right,0.475814337,1472.774005,None,None,None,1473.292035,1474.762575,0.630772233,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA20_10_L95p.bmp,Pictures/IA20_10_L95p.bmp,Pictures/IA20.bmp,"Don't be tempted to gamble.""""",0,safe,,,,,2,0,2,0,0,10,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.779286,None,1476.817996,1478.338668,1478.32196,None,1479.876059,None,2,1481.831209,None,1481.831209,None,1481.831209,None,None,None,None,None,1482.800432,None,1482.800432,None,right,0.225397029,1482.800432,None,None,None,1483.0678,1484.805712,0.786613314,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA80_40_L95p.bmp,Pictures/IA80_40_L95p.bmp,Pictures/IA80.bmp,"Let's stay with the certain option.""""",0,safe,,,,,2,0,2,0,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.822423,None,1486.861133,1488.381805,1488.365096,None,1489.902485,None,2,1491.874346,None,1491.874346,None,1491.874346,None,None,None,None,None,1492.960541,None,1492.960541,None,right,0.169279945,1492.960541,None,None,None,1493.177779,1494.965824,0.871488135,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_G30.bmp,Pictures/IA50_G30.bmp,Pictures/IA50.bmp,"I think you should gamble.""""",1,risk,,,,,2,0,2,0,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.982535,None,1497.004534,1498.508494,1498.491787,None,1500.045885,None,1,1502.03446,None,1502.03446,None,1502.03446,None,1502.702884,None,1502.702884,1503.705525,1504.825148,None,1504.825148,None,left,0.328660106,1504.825148,None,1505.192778,1506.830426,None,None,0.567357402,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_G20.bmp,Pictures/IA50_G20.bmp,Pictures/IA50.bmp,"Let's venture and take a risk!""""",1,risk,,,,,2,0,2,0,0,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.847144,None,1508.869138,1510.389812,1510.373101,None,1511.927195,None,2,1513.899064,None,1513.899064,None,1513.899064,None,None,None,None,None,1514.851576,None,1514.851576,None,left,0.26224238,1514.851576,None,1515.152373,1516.856852,None,None,0.798761875,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_G5.bmp,Pictures/IA25_G5.bmp,Pictures/IA25.bmp,"Let's stay with the certain option.""""",0,safe,,,,,2,0,2,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.873581,None,1518.928988,1520.432948,1520.416238,None,1521.936915,None,2,1523.925491,None,1523.925491,None,1523.925491,None,None,None,None,None,1524.944841,None,1524.944841,None,left,0.256980182,1524.944841,None,1525.245638,1526.933469,None,None,0.804328356,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA75_G30.bmp,Pictures/IA75_G30.bmp,Pictures/IA75.bmp,"Be bold",1,risk,,,,,2,0,2,0,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.950137,None,1528.98883,1530.509504,1530.492797,None,1532.030182,None,2,1534.002049,None,1534.002049,None,1534.002049,None,None,None,None,None,1534.871002,None,1534.871002,None,left,0.298814089,1534.871002,None,1535.205214,1536.876282,None,None,0.711778679,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_L20.bmp,Pictures/IA25_L20.bmp,Pictures/IA25.bmp,"Don't be tempted to gamble.""""",0,safe,,,,,2,0,2,0,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.892994,None,1538.931709,1540.435673,1540.418957,None,1541.956342,None,2,1543.944923,None,1543.944923,None,1543.944923,None,None,None,None,None,1544.696905,None,1544.696905,None,left,0.152935986,1544.696905,None,1544.897462,1546.702185,None,None,0.544903232,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_L10.bmp,Pictures/IA50_L10.bmp,Pictures/IA50.bmp,"Play it safe",0,safe,,,,,2,0,2,0,0,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.718895,None,1548.757601,1550.261562,1550.244854,None,1551.815659,None,2,1553.770815,None,1553.770815,None,1553.770815,None,None,None,None,None,1555.20794,None,1555.20794,None,right,0.217873088,1555.20794,None,None,None,1555.475312,1557.213219,1.223014142,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_L15.bmp,Pictures/IA25_L15.bmp,Pictures/IA25.bmp,"There's not much on the line here",1,risk,,,,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.229937,None,1559.251928,1560.772597,1560.75589,None,1562.309985,None,2,1564.281857,None,1564.281857,None,1564.281857,None,None,None,None,None,1565.652129,None,1565.652129,None,left,0.437693422,1565.652129,None,1566.136747,1567.640698,None,None,1.19197122,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA20_10_G95p.bmp,Pictures/IA20_10_G95p.bmp,Pictures/IA20.bmp,"Take a leap",1,risk,,,,,2,0,2,0,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.657414,None,1569.69612,1571.200079,1571.183375,None,1572.704048,None,2,1574.709333,None,1574.709333,None,1574.709333,None,None,None,None,None,1576.330273,None,1576.330273,None,left,0.287547333,1576.330273,None,1576.664483,1578.335552,None,None,1.444500427,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.502665,None,return,10.64315396,1578.502665,None,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_G10.bmp,Pictures/IA50_G10.bmp,Pictures/IA50.bmp,"Go with the safe option here!""""",0,safe,,,,,3,0,3,0,0,0,0,3,,,,,,,,,,,,,1589.331203,None,1589.331203,None,1589.331203,None,left,2.342609077,1589.331203,None,1589.331203,None,1589.331203,None,return,3.262398277,1589.331203,None,1592.639926,None,1594.645206,1596.165879,1596.149181,None,1597.686558,None,2,1599.675131,None,1599.675131,None,1599.675131,None,None,None,None,None,1600.677774,None,1600.677774,None,left,0.316037653,1600.677774,None,1601.028695,1602.683055,None,None,0.790699131,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA20_10_G95p.bmp,Pictures/IA20_10_G95p.bmp,Pictures/IA20.bmp,"Take a leap",1,risk,,,,,3,0,3,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.699766,None,1604.721767,1606.242435,1606.225732,None,1607.729706,None,2,1609.751689,None,1609.751689,None,1609.751689,None,None,None,None,None,1610.537091,None,1610.537091,None,left,0.080730857,1610.537091,None,1610.654065,1612.542373,None,None,0.610135555,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G60.bmp,Pictures/IA100_G60.bmp,Pictures/IA100.bmp,"Be cautious",0,safe,,,,,3,0,3,0,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.559084,None,1614.597793,1616.101755,1616.085051,None,1617.622433,None,2,1619.611008,None,1619.611008,None,1619.611008,None,None,None,None,None,1620.212597,None,1620.212597,None,left,1.005229934,1620.212597,None,1621.265363,None,None,None,0.422820423,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_L10.bmp,Pictures/IA25_L10.bmp,Pictures/IA25.bmp,"Dont be afraid to take the risk!""""",1,risk,,,,,3,0,3,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.217873,None,1624.239875,1625.760541,1625.743835,None,1627.297931,None,2,1629.269796,None,1629.269796,None,1629.269796,None,None,None,None,None,1630.623365,None,1630.623365,None,left,0.354455401,1630.623365,None,1631.024416,1632.628644,None,None,1.16402985,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G80.bmp,Pictures/IA100_G80.bmp,Pictures/IA100.bmp,"Why not gamble?""""",1,risk,,,,,3,0,3,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.645355,None,1634.684064,1636.204735,1636.188026,None,1637.742122,None,2,1639.697276,None,1639.697276,None,1639.697276,None,None,None,None,None,1641.000718,None,1641.000718,None,left,0.161102362,1641.000718,None,1641.201237,1643.005993,None,None,1.152547715,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_L5.bmp,Pictures/IA25_L5.bmp,Pictures/IA25.bmp,"It would be smarter to choose the safe option.""""",0,safe,,,,,3,0,3,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.022705,None,1645.0447,1646.565375,1646.548667,None,1648.08605,None,1,1650.074627,None,1650.074627,None,1650.074627,None,1650.826608,None,1650.826608,1651.829249,1652.932158,None,1652.932158,None,right,0.525661128,1652.932158,None,None,None,1653.500317,1654.937437,0.591199352,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_G40.bmp,Pictures/IA50_G40.bmp,Pictures/IA50.bmp,"It would probably be best to play it safe.""""",0,safe,,,,,3,0,3,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.954151,None,1656.976148,1658.496819,1658.480112,None,1660.017495,None,2,1662.006072,None,1662.006072,None,1662.006072,None,None,None,None,None,1662.858317,None,1662.858317,None,right,0.655502031,1662.858317,None,None,None,1663.560163,1664.846916,0.683751349,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_L40.bmp,Pictures/IA100_L40.bmp,Pictures/IA100.bmp,"Think of the payoff",1,risk,,,,,3,0,3,0,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.863599,None,1666.885596,1668.406268,1668.389561,None,1669.960367,None,2,1671.915522,None,1671.915522,None,1671.915522,None,None,None,None,None,1673.352643,None,1673.352643,None,right,0.489174299,1673.352643,None,None,None,1673.88738,1675.357922,1.254314499,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_L20.bmp,Pictures/IA50_L20.bmp,Pictures/IA50.bmp,"Certainty is boring",1,risk,,,,,3,0,3,0,0,8,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.374633,None,1677.396632,1678.917317,1678.900594,None,1680.45469,None,2,1682.426555,None,1682.426555,None,1682.426555,None,None,None,None,None,1684.364996,None,1684.364996,None,left,0.324818101,1684.364996,None,1684.73263,1686.353567,None,None,1.759273738,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_G5.bmp,Pictures/IA25_G5.bmp,Pictures/IA25.bmp,"Let's stay with the certain option.""""",0,safe,,,,,3,0,3,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.370279,None,1688.392277,1689.912951,1689.89624,None,1691.467075,None,2,1693.422207,None,1693.422207,None,1693.422207,None,None,None,None,None,1694.575273,None,1694.575273,None,left,0.250531725,1694.575273,None,1694.859319,1696.563808,None,None,0.939618664,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA50_L40.bmp,Pictures/IA50_L40.bmp,Pictures/IA50.bmp,"That gamble doesn't sound too good",0,safe,,,,,3,0,3,0,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.58052,None,1698.602526,1700.106479,1700.089771,None,1701.660577,None,2,1703.632442,None,1703.632442,None,1703.632442,None,None,None,None,None,1704.384425,None,1704.384425,None,left,0.265394314,1704.384425,None,1704.685213,1706.389703,None,None,0.569389485,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA75_L15.bmp,Pictures/IA75_L15.bmp,Pictures/IA75.bmp,"Trust me",1,risk,,,,,3,0,3,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.406417,None,1708.445125,1709.965795,1709.949094,None,1711.486472,None,2,1713.458338,None,1713.458338,None,1713.458338,None,None,None,None,None,1713.993078,None,1713.993078,None,right,0.184746082,1713.993078,None,None,None,1714.227029,1715.99836,0.383481618,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA80_40_L95p.bmp,Pictures/IA80_40_L95p.bmp,Pictures/IA80.bmp,"Let's stay with the certain option.""""",0,safe,,,,,3,0,3,0,0,12,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.015079,None,1718.053784,1719.574451,1719.557748,None,1721.095131,None,2,1723.066995,None,1723.066995,None,1723.066995,None,None,None,None,None,1723.752133,None,1723.752133,None,right,0.193680096,1723.752133,None,None,None,1723.986079,1725.740703,0.502835583,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_L15.bmp,Pictures/IA25_L15.bmp,Pictures/IA25.bmp,"There's not much on the line here",1,risk,,,,,3,0,3,0,0,13,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.757414,None,1727.77941,1729.300083,1729.283375,None,1730.787338,None,2,1732.809334,None,1732.809334,None,1732.809334,None,None,None,None,None,1733.578027,None,1733.578027,None,left,0.263785686,1733.578027,None,1733.878818,1735.583307,None,None,0.576503305,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA75_L45.bmp,Pictures/IA75_L45.bmp,Pictures/IA75.bmp,"Don't gamble for this one",0,safe,,,,,3,0,3,0,0,14,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.600019,None,1737.622015,1739.142702,1739.125982,None,1740.680076,None,2,1742.651941,None,1742.651941,None,1742.651941,None,None,None,None,None,1743.537607,None,1743.537607,None,left,0.256214677,1743.537607,None,1743.838398,1745.54289,None,None,0.693884813,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA25_G20.bmp,Pictures/IA25_G20.bmp,Pictures/IA25.bmp,"I wouldn't gamble for this one. """"",0,safe,,,,,3,0,3,0,0,15,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.559599,None,1747.581598,1749.102272,1749.08556,None,1750.639656,None,2,1752.611526,None,1752.611526,None,1752.611526,None,None,None,None,None,1753.697717,None,1753.697717,None,left,1.096095921,1753.697717,None,1754.834042,None,None,None,0.934296916,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
Pictures/IA100_G20.bmp,Pictures/IA100_G20.bmp,Pictures/IA100.bmp,"Go ahead and gamble!""""",1,risk,,,,,3,0,3,0,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.719709,None,1757.74171,1759.262383,1759.245674,None,1760.799767,None,2,1762.771637,None,1762.771637,None,1762.771637,None,None,None,None,None,1764.175342,None,1764.175342,None,left,0.482466184,1764.175342,None,1764.693359,1766.163908,None,None,1.246199965,,,,,,,,,,,,,999,1,9,1,2019_Dec_03_1004,Test,3.2.4,59.84044777,,
